Serial_Num,year,name,max_wind_kt,track,saffir
2002258N10300,2002,ISIDORE,110,"{""coordinates"": [[10.0, -60.5], [10.2, -62.4], [10.6, -64.3], [11.2, -66.4], [12.3, -68.5], [14.2, -70.5], [15.0, -71.9], [15.5, -73.2], [15.7, -74.5], [15.8, -75.3], [15.8, -76.1], [15.9, -76.8], [16.3, -77.4], [16.7, -77.7], [17.1, -78.1], [17.7, -78.5], [18.7, -78.6], [19.3, -79.3], [19.7, -80.4], [19.9, -80.9], [20.4, -81.7], [20.7, -82.3], [21.1, -83.0], [21.5, -83.5], [21.8, -84.0], [22.0, -84.1], [22.1, -84.3], [22.3, -85.1], [22.0, -85.8], [21.9, -86.1], [22.1, -86.5], [22.0, -87.4], [21.9, -88.2], [21.6, -88.9], [21.3, -89.3], [21.0, -89.4], [20.6, -89.6], [20.1, -89.6], [20.3, -89.4], [20.5, -89.3], [21.0, -89.5], [21.7, -89.7], [22.1, -89.8], [23.0, -89.7], [24.2, -89.7], [25.4, -90.2], [26.3, -90.4], [27.5, -90.3], [29.1, -90.3], [30.0, -89.9], [32.2, -89.8], [33.0, -89.0], [35.0, -86.5], [39.1, -82.9], [40.9, -79.5]], ""type"": ""LineString""}",3
2002265N10315,2002,LILI,125,"{""coordinates"": [[10.2, -44.6], [10.3, -46.5], [10.8, -48.5], [11.2, -50.4], [11.8, -52.2], [12.1, -54.6], [12.2, -56.8], [12.4, -58.7], [12.5, -60.4], [12.7, -62.1], [12.8, -63.7], [13.0, -64.9], [13.2, -66.0], [13.5, -66.9], [13.7, -67.5], [14.0, -68.2], [14.2, -68.9], [14.5, -69.8], [14.9, -71.0], [15.3, -72.2], [15.6, -73.0], [15.7, -73.5], [15.9, -74.0], [16.1, -74.6], [16.7, -75.0], [17.4, -75.1], [17.5, -75.6], [18.1, -75.4], [18.5, -75.7], [18.8, -76.1], [18.8, -76.8], [18.7, -77.2], [18.7, -77.6], [19.0, -78.1], [19.1, -78.7], [19.6, -79.6], [19.7, -79.8], [20.0, -80.3], [20.5, -81.1], [21.0, -82.2], [21.3, -83.0], [21.6, -83.2], [22.1, -84.0], [22.4, -84.4], [23.0, -85.7], [23.6, -87.2], [24.4, -88.3], [25.4, -89.5], [25.9, -89.9], [26.7, -90.3], [28.1, -91.4], [29.2, -92.1], [29.5, -92.2], [30.5, -92.4], [31.9, -92.1], [33.5, -91.4], [35.8, -90.0]], ""type"": ""LineString""}",4
2003240N15329,2003,FABIAN,125,"{""coordinates"": [[14.6, -30.7], [14.7, -32.3], [14.9, -34.2], [15.0, -36.2], [15.1, -38.2], [15.2, -40.1], [15.4, -41.8], [15.5, -43.1], [15.8, -44.3], [16.3, -45.6], [16.7, -46.9], [17.0, -48.0], [17.3, -49.2], [17.6, -50.3], [17.8, -51.4], [18.0, -52.5], [18.2, -53.5], [18.3, -54.3], [18.5, -55.3], [18.7, -56.3], [19.0, -57.3], [19.3, -58.3], [19.6, -59.2], [20.1, -59.9], [20.5, -60.7], [20.9, -61.3], [21.3, -61.8], [21.9, -62.3], [22.5, -62.8], [23.2, -63.0], [23.8, -63.3], [24.8, -63.8], [25.8, -64.3], [27.1, -64.6], [28.6, -65.1], [30.1, -65.3], [31.8, -65.3], [33.4, -64.7], [34.9, -64.0], [36.0, -62.4], [36.9, -60.4], [37.9, -58.2], [39.1, -55.7], [40.6, -53.4], [42.3, -50.7], [44.3, -47.9], [46.3, -44.7], [48.7, -40.8], [51.7, -36.0], [54.0, -32.0], [56.0, -29.0], [58.0, -27.0], [60.0, -27.0]], ""type"": ""LineString""}",4
2003249N14329,2003,ISABEL,145,"{""coordinates"": [[13.8, -31.4], [13.9, -32.7], [13.6, -33.9], [13.4, -34.9], [13.5, -35.8], [13.9, -36.5], [14.4, -37.3], [15.2, -38.5], [15.8, -39.7], [16.5, -40.9], [17.1, -42.0], [17.6, -43.1], [18.2, -44.1], [18.9, -45.2], [19.4, -46.3], [20.0, -47.3], [20.5, -48.3], [20.9, -49.4], [21.1, -50.4], [21.1, -51.4], [21.2, -52.3], [21.3, -53.2], [21.4, -54.0], [21.5, -54.8], [21.6, -55.7], [21.7, -56.6], [21.6, -57.4], [21.7, -58.2], [21.8, -59.1], [21.9, -60.1], [22.1, -61.0], [22.5, -62.1], [22.9, -63.3], [23.2, -64.6], [23.5, -65.8], [23.9, -67.0], [24.3, -67.9], [24.5, -68.8], [24.8, -69.4], [25.3, -69.8], [25.7, -70.2], [26.3, -70.5], [26.8, -70.9], [27.4, -71.2], [28.1, -71.5], [28.9, -71.9], [29.7, -72.5], [30.6, -73.0], [31.5, -73.5], [32.5, -74.3], [33.7, -75.2], [34.9, -76.2], [35.1, -76.4], [36.7, -77.7], [38.6, -78.9], [40.9, -80.3], [43.9, -80.9], [48.0, -81.0]], ""type"": ""LineString""}",5
2003269N12322,2003,KATE,110,"{""coordinates"": [[11.8, -37.7], [12.8, -38.5], [14.0, -39.4], [15.2, -40.2], [16.6, -41.0], [18.0, -41.8], [19.2, -43.0], [20.0, -43.8], [21.0, -44.2], [22.0, -44.5], [23.0, -44.3], [23.9, -43.6], [24.8, -42.6], [26.1, -41.3], [27.2, -39.9], [28.3, -38.2], [29.2, -36.8], [30.0, -35.4], [30.8, -34.8], [31.8, -35.1], [32.6, -36.0], [32.5, -37.1], [32.4, -38.3], [32.2, -39.6], [31.7, -40.9], [31.1, -42.1], [30.3, -43.0], [30.1, -43.6], [29.9, -44.7], [29.6, -45.8], [29.4, -46.9], [29.4, -47.8], [29.6, -49.1], [29.9, -50.3], [30.1, -51.6], [30.1, -52.8], [30.2, -54.0], [30.3, -54.7], [30.4, -55.5], [30.7, -56.1], [31.4, -56.4], [32.3, -56.2], [33.5, -56.0], [35.2, -55.6], [36.9, -55.0], [38.6, -54.0], [40.5, -52.1], [43.8, -49.5], [47.5, -47.2], [52.0, -44.0], [56.5, -40.5], [59.5, -37.0], [61.1, -33.4], [62.1, -28.7], [62.5, -24.0], [62.6, -19.0], [62.5, -12.6], [63.0, -6.0]], ""type"": ""LineString""}",3
2004214N30282,2004,ALEX,105,"{""coordinates"": [[30.3, -78.3], [31.0, -78.8], [31.5, -79.0], [31.6, -79.1], [31.6, -79.2], [31.5, -79.3], [31.4, -79.4], [31.3, -79.0], [31.8, -78.7], [32.4, -78.2], [33.0, -77.4], [34.2, -76.4], [35.3, -75.2], [36.0, -73.7], [36.8, -72.1], [37.3, -70.2], [37.8, -68.3], [38.5, -66.0], [39.5, -63.1], [40.8, -59.6], [42.7, -55.0], [44.5, -49.3], [46.1, -44.2], [47.0, -37.5], [47.4, -32.7]], ""type"": ""LineString""}",3
2004223N11301,2004,CHARLEY,130,"{""coordinates"": [[11.4, -59.2], [11.7, -61.1], [12.2, -63.2], [12.9, -65.3], [13.8, -67.6], [14.9, -69.8], [15.6, -71.8], [16.0, -73.7], [16.3, -75.4], [16.7, -76.8], [17.4, -78.1], [18.2, -79.3], [19.2, -80.7], [20.5, -81.6], [21.7, -82.2], [22.7, -82.6], [23.0, -82.6], [24.4, -82.9], [26.1, -82.4], [26.6, -82.2], [26.9, -82.1], [28.1, -81.6], [30.1, -80.8], [32.3, -79.7], [33.0, -79.4], [33.8, -78.7], [34.5, -78.1], [36.9, -75.9], [39.3, -73.8], [41.2, -71.1]], ""type"": ""LineString""}",4
2004238N11325,2004,FRANCES,125,"{""coordinates"": [[11.1, -35.2], [11.2, -36.8], [11.3, -38.3], [11.5, -39.8], [11.9, -41.5], [12.3, -42.9], [12.8, -44.5], [13.3, -45.8], [13.7, -46.8], [14.2, -47.8], [14.7, -48.5], [15.4, -49.3], [15.9, -50.0], [16.6, -50.9], [17.2, -51.6], [17.7, -52.3], [18.1, -52.9], [18.4, -53.6], [18.6, -54.4], [18.8, -55.0], [18.9, -55.8], [19.0, -56.8], [19.2, -58.1], [19.4, -59.3], [19.6, -60.7], [19.8, -62.1], [20.0, -63.5], [20.3, -65.0], [20.6, -66.4], [21.0, -67.9], [21.1, -68.1], [21.4, -69.1], [21.8, -70.4], [22.2, -71.4], [22.7, -72.5], [22.8, -72.8], [23.2, -73.5], [23.8, -74.3], [24.0, -74.5], [24.2, -75.0], [24.6, -75.6], [24.7, -75.7], [25.1, -76.1], [25.3, -76.3], [25.7, -77.1], [26.0, -77.5], [26.4, -77.9], [26.6, -78.2], [26.8, -78.5], [26.8, -79.1], [27.0, -79.4], [27.2, -80.2], [27.2, -80.2], [27.4, -80.7], [27.8, -81.7], [28.1, -82.3], [28.6, -83.3], [29.2, -83.7], [30.1, -84.0], [31.0, -84.6], [31.5, -85.0], [32.0, -85.2], [32.5, -85.1], [33.4, -84.7], [34.3, -84.3], [36.1, -83.2], [37.8, -82.1], [38.7, -81.3], [40.5, -80.0], [42.8, -77.7], [44.3, -75.7], [45.3, -73.3], [46.2, -70.5], [46.6, -67.3], [47.2, -64.2]], ""type"": ""LineString""}",4
2004247N10332,2004,IVAN,145,"{""coordinates"": [[9.7, -27.6], [9.7, -28.7], [9.7, -30.3], [9.5, -32.1], [9.3, -33.6], [9.1, -35.0], [8.9, -36.5], [8.9, -38.2], [9.0, -39.9], [9.3, -41.4], [9.5, -43.4], [9.8, -45.1], [10.2, -46.8], [10.6, -48.5], [10.8, -50.5], [11.0, -52.5], [11.3, -54.4], [11.2, -56.1], [11.3, -57.8], [11.6, -59.4], [11.8, -61.1], [11.9, -61.8], [12.0, -62.6], [12.3, -64.1], [12.6, -65.5], [13.0, -67.0], [13.3, -68.3], [13.7, -69.5], [14.2, -70.8], [14.7, -71.9], [15.2, -72.8], [15.7, -73.8], [16.2, -74.7], [16.8, -75.8], [17.3, -76.5], [17.4, -77.2], [17.4, -77.6], [17.7, -78.4], [18.0, -79.0], [18.2, -79.6], [18.4, -80.4], [18.8, -81.2], [18.9, -81.5], [19.1, -82.1], [19.5, -82.8], [19.9, -83.5], [20.4, -84.1], [20.9, -84.7], [22.1, -84.8], [21.6, -85.1], [21.7, -85.2], [22.4, -85.6], [23.0, -86.0], [23.7, -86.5], [24.7, -87.0], [25.6, -87.4], [26.7, -87.9], [27.9, -88.2], [28.9, -88.2], [30.0, -87.9], [30.2, -87.9], [31.4, -87.7], [32.5, -87.4], [33.8, -86.5], [34.7, -85.7], [35.4, -84.0], [36.2, -82.3], [37.0, -80.5], [37.7, -78.5], [38.4, -76.7], [38.0, -75.5], [37.5, -74.0], [36.0, -74.0], [34.5, -74.5], [32.8, -75.8], [31.0, -77.5], [29.0, -78.5], [27.5, -78.7], [26.4, -79.1], [26.1, -79.7], [25.9, -80.6], [25.8, -81.7], [25.2, -82.8], [24.8, -84.1], [25.1, -86.1], [26.0, -87.3], [26.5, -88.6], [27.1, -89.5], [27.9, -91.0], [28.9, -92.2], [29.2, -92.7], [29.6, -93.2], [29.8, -93.6], [30.1, -94.2]], ""type"": ""LineString""}",5
2004258N16300,2004,JEANNE,105,"{""coordinates"": [[15.9, -60.0], [16.0, -60.7], [16.2, -61.3], [16.3, -61.5], [16.4, -62.6], [16.7, -63.5], [17.1, -64.0], [17.2, -64.8], [17.6, -65.4], [18.0, -66.0], [18.1, -66.2], [18.5, -67.1], [18.6, -67.8], [18.6, -68.3], [18.6, -68.5], [18.8, -69.0], [19.2, -69.4], [19.4, -69.9], [19.7, -70.7], [20.0, -71.6], [20.2, -72.0], [20.4, -72.5], [21.2, -72.8], [21.7, -72.3], [22.2, -72.2], [22.8, -72.3], [23.5, -72.5], [24.2, -72.3], [24.8, -72.1], [25.5, -72.0], [26.6, -71.7], [27.2, -71.4], [27.4, -70.8], [27.6, -70.2], [27.6, -69.5], [27.4, -69.2], [27.2, -68.9], [26.8, -68.7], [26.5, -68.5], [26.2, -68.8], [25.7, -69.0], [25.5, -69.3], [25.5, -69.6], [25.8, -70.0], [26.0, -70.4], [26.1, -71.2], [26.2, -72.2], [26.4, -73.1], [26.4, -74.3], [26.5, -75.6], [26.6, -76.9], [26.7, -77.3], [26.9, -78.2], [27.1, -79.4], [27.2, -80.2], [27.3, -80.6], [27.7, -81.6], [28.3, -82.3], [29.3, -82.7], [30.1, -83.3], [31.1, -83.9], [32.5, -83.6], [33.2, -83.2], [34.1, -82.4], [35.4, -81.0], [37.3, -78.4], [38.3, -76.4], [38.8, -74.7], [38.5, -72.5]], ""type"": ""LineString""}",3
2004260N11331,2004,KARL,125,"{""coordinates"": [[11.2, -29.2], [11.2, -30.7], [11.2, -32.1], [11.2, -33.3], [11.6, -34.4], [12.1, -35.3], [13.0, -36.0], [13.9, -37.0], [14.5, -38.0], [15.0, -38.8], [15.6, -39.7], [15.9, -40.8], [16.0, -41.6], [16.3, -42.4], [16.7, -43.4], [16.8, -44.5], [17.0, -45.2], [17.5, -46.0], [18.1, -46.5], [18.7, -47.0], [19.6, -47.3], [20.8, -47.8], [22.3, -48.3], [23.7, -48.8], [24.9, -49.4], [26.2, -49.5], [27.5, -48.7], [29.0, -47.7], [30.7, -46.3], [32.5, -44.4], [34.5, -43.0], [36.8, -41.9], [39.5, -41.2], [42.6, -40.5], [45.5, -40.5], [48.1, -40.5], [50.4, -38.9], [53.0, -36.5], [56.1, -32.0], [59.5, -26.0], [62.0, -17.0], [63.5, -8.0], [64.0, -2.0], [64.0, 2.5], [64.5, 7.0], [65.0, 10.5], [65.3, 12.0], [65.5, 13.5]], ""type"": ""LineString""}",4
2005186N12299,2005,DENNIS,130,"{""coordinates"": [[12.0, -60.8], [12.1, -61.6], [12.2, -62.5], [12.5, -64.2], [13.0, -65.9], [13.6, -67.3], [14.3, -68.5], [14.7, -69.7], [15.1, -70.9], [15.6, -71.9], [16.2, -73.0], [16.7, -74.1], [17.6, -74.9], [18.5, -76.1], [19.4, -77.1], [19.9, -77.6], [20.3, -78.4], [20.9, -79.5], [22.0, -80.6], [22.1, -80.7], [22.7, -81.6], [23.4, -82.5], [24.3, -83.4], [25.2, -84.2], [26.1, -85.0], [27.2, -85.8], [28.5, -86.3], [29.9, -86.9], [30.4, -87.1], [31.5, -87.7], [32.6, -88.5], [33.9, -88.8], [35.3, -89.1], [36.4, -89.2], [37.1, -89.0], [37.7, -88.7], [38.1, -88.3], [38.5, -87.8], [38.9, -87.2], [39.2, -86.5], [39.2, -85.8], [39.2, -85.7], [39.0, -85.6], [38.7, -85.6], [38.4, -85.6], [38.1, -85.8], [37.9, -86.2], [38.1, -86.4], [38.4, -86.6], [38.6, -86.8], [39.4, -86.5], [40.2, -86.2], [40.8, -85.2], [41.3, -84.1], [42.2, -83.2], [43.1, -82.3], [43.9, -81.4], [44.6, -80.5], [45.8, -79.8]], ""type"": ""LineString""}",4
2005192N11318,2005,EMILY,140,"{""coordinates"": [[10.7, -42.4], [10.8, -43.4], [10.9, -44.4], [11.0, -45.4], [11.0, -46.8], [11.0, -48.5], [11.0, -50.2], [11.0, -52.0], [11.0, -53.7], [11.1, -55.4], [11.2, -57.2], [11.4, -58.9], [11.6, -60.2], [11.9, -61.5], [12.0, -61.8], [12.4, -63.2], [12.9, -64.9], [13.3, -66.7], [13.7, -68.4], [14.1, -70.1], [14.5, -71.8], [14.9, -73.4], [15.4, -75.0], [15.9, -76.5], [16.4, -78.0], [17.1, -79.5], [17.7, -81.2], [18.3, -82.8], [18.9, -84.3], [19.5, -85.8], [20.3, -87.3], [20.3, -87.4], [21.3, -88.9], [22.0, -90.3], [22.6, -91.5], [23.2, -92.8], [23.7, -94.0], [24.1, -95.1], [24.4, -96.1], [24.6, -96.9], [24.8, -97.6], [25.0, -98.7], [25.0, -99.7], [25.0, -100.5], [25.0, -101.1]], ""type"": ""LineString""}",5
2005236N23285,2005,KATRINA,150,"{""coordinates"": [[23.1, -75.1], [23.4, -75.7], [23.8, -76.2], [24.5, -76.5], [25.4, -76.9], [26.0, -77.7], [26.1, -78.4], [26.2, -79.0], [26.2, -79.6], [26.0, -80.1], [25.9, -80.3], [25.4, -81.3], [25.1, -82.0], [24.9, -82.6], [24.6, -83.3], [24.4, -84.0], [24.4, -84.7], [24.5, -85.3], [24.8, -85.9], [25.2, -86.7], [25.7, -87.7], [26.3, -88.6], [27.2, -89.2], [28.2, -89.6], [29.3, -89.6], [29.5, -89.6], [30.2, -89.6], [31.1, -89.6], [32.6, -89.1], [34.1, -88.6], [35.6, -88.0], [37.0, -87.0], [38.6, -85.3], [40.1, -82.9]], ""type"": ""LineString""}",5
2005245N19315,2005,MARIA,100,"{""coordinates"": [[18.8, -45.5], [19.3, -46.2], [19.9, -47.2], [20.5, -48.3], [21.1, -49.4], [21.5, -50.2], [22.0, -51.0], [23.0, -52.0], [24.4, -53.1], [25.5, -54.0], [26.5, -54.6], [27.5, -55.1], [28.6, -55.5], [29.6, -56.0], [30.2, -56.5], [30.9, -56.8], [31.5, -56.8], [32.1, -56.7], [32.6, -56.6], [33.0, -56.5], [33.5, -56.0], [33.9, -55.4], [34.4, -54.6], [34.8, -53.3], [35.6, -51.8], [36.5, -50.8], [37.2, -49.9], [37.9, -49.0], [38.7, -48.0], [39.1, -47.2], [39.4, -46.4], [39.8, -44.9], [40.4, -43.4], [41.1, -42.1], [41.9, -40.6], [42.9, -39.2], [44.5, -37.7], [46.0, -36.3], [48.0, -35.0], [50.0, -34.0], [52.0, -32.9], [54.0, -32.0], [55.5, -31.0], [57.0, -29.0], [58.5, -26.0], [61.0, -23.0], [62.0, -21.0], [62.9, -19.0], [63.5, -16.0], [63.0, -10.0], [63.0, 0.0]], ""type"": ""LineString""}",3
2005261N21290,2005,RITA,155,"{""coordinates"": [[21.3, -69.9], [21.6, -70.7], [21.9, -71.5], [22.2, -72.3], [22.4, -73.0], [22.6, -73.8], [22.8, -74.7], [23.1, -75.9], [23.3, -77.2], [23.5, -78.8], [23.7, -80.3], [23.9, -81.6], [24.1, -82.7], [24.2, -84.0], [24.2, -85.2], [24.3, -86.2], [24.5, -86.9], [24.7, -87.3], [24.8, -87.6], [25.2, -88.3], [25.6, -89.1], [26.0, -89.9], [26.5, -90.7], [27.1, -91.5], [27.8, -92.3], [28.6, -93.0], [29.4, -93.6], [29.7, -93.7], [30.5, -94.1], [31.6, -94.1], [32.7, -94.0], [33.7, -93.6], [34.7, -92.5], [35.8, -91.4], [37.0, -90.1], [39.5, -88.0]], ""type"": ""LineString""}",5
2005289N18282,2005,WILMA,160,"{""coordinates"": [[17.6, -78.5], [17.6, -78.8], [17.5, -79.0], [17.5, -79.2], [17.5, -79.4], [17.4, -79.6], [16.9, -79.6], [16.3, -79.7], [16.0, -79.8], [15.8, -79.9], [15.7, -79.9], [16.2, -80.3], [16.6, -81.1], [16.6, -81.8], [17.0, -82.2], [17.3, -82.8], [17.4, -83.4], [17.9, -84.0], [18.1, -84.7], [18.3, -85.2], [18.6, -85.5], [19.1, -85.8], [19.5, -86.1], [20.1, -86.4], [20.3, -86.7], [20.6, -86.8], [20.6, -86.8], [20.8, -86.9], [20.8, -87.0], [21.0, -87.1], [21.3, -87.1], [21.6, -87.0], [21.8, -86.8], [22.4, -86.1], [23.1, -85.4], [24.0, -84.3], [25.0, -83.1], [25.9, -81.7], [26.2, -81.0], [28.0, -78.8], [30.1, -76.0], [33.3, -72.0], [36.8, -67.9], [40.5, -63.5], [42.5, -60.0], [44.0, -57.5], [45.0, -55.0], [45.5, -52.0]], ""type"": ""LineString""}",5
2005300N10279,2005,BETA,100,"{""coordinates"": [[10.4, -80.9], [10.7, -81.1], [11.0, -81.3], [11.3, -81.3], [11.6, -81.3], [11.9, -81.2], [12.3, -81.1], [12.8, -81.0], [13.2, -81.1], [13.4, -81.2], [13.6, -81.4], [13.7, -81.6], [13.7, -82.1], [13.6, -82.6], [13.3, -83.1], [12.9, -83.5], [12.7, -84.1], [12.7, -84.9]], ""type"": ""LineString""}",3
2006254N20306,2006,GORDON,105,"{""coordinates"": [[20.2, -53.8], [20.3, -54.5], [20.6, -55.3], [20.9, -56.3], [21.4, -57.1], [21.8, -57.6], [22.3, -58.0], [22.8, -58.2], [23.4, -58.2], [24.0, -58.1], [24.7, -58.0], [25.6, -57.9], [26.5, -57.7], [27.3, -57.4], [28.2, -56.8], [29.1, -56.2], [29.8, -55.4], [30.3, -54.6], [30.8, -53.8], [31.1, -53.5], [31.1, -53.5], [31.1, -53.5], [31.2, -53.6], [31.3, -53.8], [31.5, -53.9], [31.9, -53.8], [32.4, -53.7], [33.3, -53.3], [34.1, -52.9], [35.0, -52.1], [36.1, -50.6], [36.9, -48.7], [37.5, -46.3], [38.0, -43.3], [38.1, -40.2], [38.0, -37.0], [37.8, -33.5], [37.7, -29.9], [37.6, -26.1], [37.8, -22.6], [38.5, -18.5], [40.1, -14.0], [43.8, -10.4], [48.5, -9.0], [52.5, -9.5], [54.5, -10.5], [57.0, -14.0], [56.5, -18.5], [56.0, -19.5], [54.5, -20.0], [52.5, -20.0], [50.7, -17.7], [49.0, -14.5], [48.0, -10.0], [48.5, -8.5], [49.0, -8.0], [50.5, -7.5]], ""type"": ""LineString""}",3
2006256N12338,2006,HELENE,105,"{""coordinates"": [[11.9, -22.0], [11.9, -23.2], [11.9, -24.6], [12.0, -26.1], [12.2, -28.0], [12.5, -30.0], [12.9, -31.9], [13.2, -33.8], [13.6, -35.6], [14.0, -37.0], [14.4, -38.3], [14.8, -39.6], [15.5, -40.8], [16.2, -42.1], [17.0, -43.3], [17.7, -44.3], [18.4, -45.3], [18.9, -46.2], [19.4, -47.1], [19.9, -47.9], [20.3, -48.4], [20.8, -48.8], [21.4, -49.1], [22.0, -49.4], [22.7, -49.7], [23.6, -50.4], [24.0, -51.0], [24.3, -51.7], [24.4, -52.5], [24.4, -53.5], [24.5, -54.4], [24.9, -55.2], [25.4, -56.0], [25.9, -56.7], [26.8, -57.0], [27.8, -57.0], [29.0, -57.0], [30.2, -57.0], [31.4, -56.6], [32.5, -55.9], [33.6, -55.1], [34.9, -53.7], [35.7, -51.7], [36.4, -49.6], [37.1, -47.5], [37.7, -45.4], [38.6, -43.2], [39.5, -40.9], [40.6, -38.2], [42.0, -35.9], [43.2, -34.7], [44.1, -33.3], [44.7, -31.7], [44.9, -29.8], [45.0, -27.6], [45.5, -25.2], [46.0, -22.7], [47.2, -20.1], [49.0, -17.0], [51.3, -13.3], [53.9, -10.1], [56.3, -7.6]], ""type"": ""LineString""}",3
2007225N12331,2007,DEAN,150,"{""coordinates"": [[12.2, -28.9], [12.1, -30.7], [12.0, -32.4], [11.9, -34.5], [11.8, -36.5], [11.8, -38.3], [11.8, -40.1], [11.9, -41.7], [12.0, -43.4], [12.3, -45.1], [12.8, -47.0], [13.0, -49.2], [13.2, -51.3], [13.5, -53.3], [13.8, -55.5], [14.0, -57.7], [14.2, -59.8], [14.4, -61.7], [14.8, -63.5], [14.9, -65.1], [15.0, -66.6], [15.4, -68.0], [15.9, -69.5], [16.1, -71.0], [16.4, -72.6], [16.8, -74.3], [17.1, -76.0], [17.5, -77.8], [17.6, -79.8], [17.8, -81.5], [18.0, -83.3], [18.2, -85.1], [18.6, -86.9], [18.7, -87.7], [18.9, -88.7], [19.2, -90.5], [19.7, -92.2], [20.1, -94.0], [20.5, -95.5], [20.5, -97.0], [20.5, -97.3], [20.5, -99.0]], ""type"": ""LineString""}",5
2007244N12303,2007,FELIX,150,"{""coordinates"": [[11.5, -56.6], [11.5, -58.0], [12.1, -59.4], [12.1, -61.1], [12.1, -61.7], [12.2, -62.8], [12.4, -64.5], [12.6, -66.1], [12.7, -67.8], [13.0, -69.4], [13.4, -71.1], [13.8, -73.0], [14.0, -75.0], [14.0, -75.3], [14.2, -76.9], [14.3, -78.7], [14.4, -80.4], [14.3, -81.9], [14.3, -83.2], [14.3, -84.4], [14.6, -85.4], [15.0, -86.4], [15.5, -87.3], [16.1, -88.3], [16.5, -89.5], [16.7, -90.8], [17.2, -92.4], [17.7, -93.8]], ""type"": ""LineString""}",5
2008185N13337,2008,BERTHA,110,"{""coordinates"": [[12.7, -22.9], [13.1, -24.0], [13.2, -25.2], [13.4, -26.5], [14.0, -27.8], [14.8, -29.2], [15.4, -30.8], [15.8, -32.6], [16.3, -34.4], [16.4, -36.4], [16.6, -38.4], [16.8, -40.3], [17.0, -42.3], [17.6, -44.3], [18.4, -46.2], [18.8, -47.9], [19.1, -49.4], [19.4, -50.7], [19.9, -51.6], [20.3, -51.9], [20.6, -52.2], [21.1, -52.9], [21.8, -53.5], [22.4, -54.4], [22.7, -55.2], [23.2, -56.1], [23.8, -57.0], [24.5, -57.8], [25.2, -58.6], [25.7, -59.1], [26.3, -59.8], [26.9, -60.5], [27.4, -61.0], [27.8, -61.5], [28.3, -61.8], [28.8, -62.1], [29.3, -62.3], [29.5, -62.5], [29.7, -62.5], [29.9, -62.5], [29.9, -62.4], [29.8, -62.5], [29.9, -62.7], [30.1, -62.9], [30.5, -63.1], [31.0, -63.5], [31.6, -63.8], [32.5, -64.1], [33.5, -63.8], [34.3, -63.5], [35.3, -63.0], [36.2, -62.5], [36.7, -61.8], [36.8, -61.3], [36.8, -60.9], [36.3, -60.7], [35.7, -60.3], [34.9, -59.7], [34.3, -58.9], [33.9, -57.8], [33.7, -56.0], [34.4, -54.4], [35.5, -53.0], [36.9, -51.5], [38.6, -49.7], [40.4, -48.0], [42.1, -46.3], [43.7, -44.3], [45.3, -42.4], [47.6, -40.0], [50.0, -37.0], [53.0, -34.0], [55.1, -31.0], [58.5, -27.0]], ""type"": ""LineString""}",3
2008238N14293,2008,GUSTAV,135,"{""coordinates"": [[13.5, -67.4], [14.4, -68.5], [15.1, -69.6], [15.8, -70.5], [16.4, -71.2], [16.9, -71.7], [17.5, -72.1], [18.1, -72.8], [18.4, -73.1], [18.6, -73.4], [18.7, -73.7], [18.9, -74.0], [18.8, -75.1], [18.1, -75.4], [17.9, -75.7], [18.0, -76.2], [17.8, -77.0], [17.9, -77.2], [18.0, -77.7], [18.3, -78.4], [18.8, -79.2], [19.2, -80.0], [19.7, -80.8], [20.7, -81.6], [21.6, -82.5], [22.4, -83.1], [22.7, -83.5], [23.6, -84.4], [24.8, -85.5], [25.9, -86.7], [26.9, -87.7], [27.9, -89.0], [28.8, -90.3], [29.2, -90.7], [29.8, -91.4], [30.7, -92.3], [31.4, -93.1], [32.1, -93.5], [32.7, -93.9], [33.2, -93.9], [33.7, -94.3], [33.8, -94.4], [34.0, -94.4], [34.3, -94.1], [34.8, -93.4], [36.2, -92.3], [38.5, -90.7], [40.2, -88.7], [42.2, -86.5], [43.7, -83.8]], ""type"": ""LineString""}",4
2008245N17323,2008,IKE,125,"{""coordinates"": [[17.2, -37.0], [17.3, -38.4], [17.5, -39.9], [17.8, -41.3], [18.2, -42.8], [18.7, -44.3], [19.3, -45.8], [19.8, -47.3], [20.2, -48.8], [20.6, -50.3], [21.1, -51.9], [21.8, -53.5], [22.4, -55.0], [23.0, -56.4], [23.4, -57.7], [23.6, -59.0], [23.6, -60.4], [23.5, -61.9], [23.2, -63.4], [22.8, -64.9], [22.4, -66.3], [21.9, -67.7], [21.5, -69.0], [21.2, -70.3], [21.1, -71.6], [21.0, -72.8], [21.0, -73.2], [21.0, -74.0], [21.1, -75.2], [21.1, -75.7], [21.1, -76.5], [21.1, -77.8], [21.2, -79.1], [21.5, -80.3], [22.0, -81.4], [22.4, -82.4], [22.6, -82.9], [22.7, -83.3], [23.1, -84.0], [23.4, -84.6], [23.8, -85.2], [24.2, -85.8], [24.7, -86.4], [25.1, -87.1], [25.5, -88.0], [25.8, -88.9], [26.1, -90.0], [26.4, -91.1], [26.9, -92.2], [27.5, -93.2], [28.3, -94.0], [29.1, -94.6], [29.3, -94.7], [30.3, -95.2], [31.7, -95.3], [33.5, -94.9], [35.5, -93.7], [37.6, -91.0], [40.3, -87.2], [43.3, -81.5], [45.8, -75.3], [47.2, -71.1]], ""type"": ""LineString""}",4
